#Variables:
#tasmin_CCSM4_rcp45(K):Daily Minimum Near-Surface Air Temperature
#tasmin_GFDL-ESM2M_rcp45(K):Daily Minimum Near-Surface Air Temperature
#tasmin_GFDL-ESM2G_rcp45(K):Daily Minimum Near-Surface Air Temperature
#tasmin_HadGEM2-CC365_rcp45(K):Daily Minimum Near-Surface Air Temperature
#tasmin_MIROC5_rcp45(K):Daily Minimum Near-Surface Air Temperature
#tasmin_NorESM1-M_rcp45(K):Daily Minimum Near-Surface Air Temperature
#tasmin_bcc-csm1-1_rcp45(K):Daily Minimum Near-Surface Air Temperature
#tasmin_bcc-csm1-1_rcp45(K):Daily Minimum Near-Surface Air Temperature
#tasmin_bcc-csm1-1_rcp45(K):Daily Minimum Near-Surface Air Temperature
#tasmin_bcc-csm1-1_rcp45(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 40.3545 Latitude, -117.1889 Longitude (closest value to Latitude:40.3384, Longitude:-117.2018) "
#Original Data File(s):
#agg_macav2metdata_tasmin_CCSM4_r6i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmin_GFDL-ESM2M_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmin_GFDL-ESM2G_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmin_HadGEM2-CC365_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmin_MIROC5_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmin_NorESM1-M_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmin_bcc-csm1-1_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmin_bcc-csm1-1_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmin_bcc-csm1-1_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmin_bcc-csm1-1_r1i1p1_rcp45_2006_2099_CONUS_daily.nc#fillmismatch 
#===============================================
"yyyy-mm-dd,tasmin_CCSM4_rcp45(K),tasmin_GFDL-ESM2M_rcp45(K),tasmin_GFDL-ESM2G_rcp45(K),tasmin_HadGEM2-CC365_rcp45(K),tasmin_MIROC5_rcp45(K),tasmin_NorESM1-M_rcp45(K),tasmin_bcc-csm1-1_rcp45(K),tasmin_bcc-csm1-1_rcp45(K),tasmin_bcc-csm1-1_rcp45(K),tasmin_bcc-csm1-1_rcp45(K)"
""
yyyy-mm-dd,tasmin_CCSM4_rcp45(K),tasmin_GFDL-ESM2M_rcp45(K),tasmin_GFDL-ESM2G_rcp45(K),tasmin_HadGEM2-CC365_rcp45(K),tasmin_MIROC5_rcp45(K),tasmin_NorESM1-M_rcp45(K),tasmin_bcc-csm1-1_rcp45(K),tasmin_bcc-csm1-1_rcp45(K),tasmin_bcc-csm1-1_rcp45(K),tasmin_bcc-csm1-1_rcp45(K)
2006-05-13,279.227356,275.450012,283.662048,273.729736,268.510742,283.465210,273.567719,273.567719,273.567719,273.567719
2006-05-14,280.642700,275.858368,284.404175,276.278564,270.124420,283.222809,273.652008,273.652008,273.652008,273.652008
2006-05-15,279.883240,279.403229,280.930237,281.143433,274.061646,283.006317,274.085815,274.085815,274.085815,274.085815
2006-05-16,275.298065,280.067535,276.934387,282.241974,270.183929,282.432220,275.150543,275.150543,275.150543,275.150543
2006-05-17,278.617279,279.808044,272.080750,281.933594,272.794800,275.470154,274.369629,274.369629,274.369629,274.369629
2006-05-18,282.488373,278.431000,271.912476,281.727509,275.067200,275.096619,274.585815,274.585815,274.585815,274.585815
2006-05-19,282.961090,279.161407,272.277100,281.640717,275.966431,273.446472,277.002319,277.002319,277.002319,277.002319
2006-05-20,286.693390,279.619690,274.331635,281.203583,278.737183,272.383392,280.751556,280.751556,280.751556,280.751556
2006-05-21,279.695618,278.798981,277.356659,279.790985,281.011261,276.456024,276.419678,276.419678,276.419678,276.419678
2006-05-22,276.787445,277.563080,278.803223,278.636169,275.717346,281.925812,276.193298,276.193298,276.193298,276.193298
2006-05-23,278.725250,277.949646,279.776733,272.046692,278.550507,281.769226,276.981018,276.981018,276.981018,276.981018
2006-05-24,283.396698,277.489075,283.137512,276.546631,282.764893,284.748901,275.132446,275.132446,275.132446,275.132446
2006-05-25,288.474304,277.969940,284.443298,278.259064,284.461212,281.107635,279.117645,279.117645,279.117645,279.117645
2006-05-26,281.301239,282.007050,285.346436,279.590149,277.871002,286.242401,281.641693,281.641693,281.641693,281.641693
2006-05-27,280.006256,280.971832,285.162109,281.314728,276.515869,285.476044,278.789124,278.789124,278.789124,278.789124
2006-05-28,276.214844,280.009216,284.084229,274.622162,277.168152,287.357849,278.257263,278.257263,278.257263,278.257263
2006-05-29,273.162018,281.820831,275.432343,273.309509,278.758545,292.817963,278.369324,278.369324,278.369324,278.369324
2006-05-30,273.428284,283.282257,272.054718,277.193054,279.595917,286.232269,280.594116,280.594116,280.594116,280.594116
2006-05-31,274.052155,283.466400,271.597137,273.779816,284.207977,285.265839,276.410675,276.410675,276.410675,276.410675
2006-06-01,276.022827,279.867737,273.679016,273.621246,278.520020,284.770020,276.483246,276.483246,276.483246,276.483246
2006-06-02,273.507263,277.640594,276.093353,276.585754,275.151764,285.734222,278.601227,278.601227,278.601227,278.601227
2006-06-03,276.849670,281.311249,273.519348,276.172852,277.985016,286.350891,279.738739,279.738739,279.738739,279.738739
2006-06-04,280.848511,277.703186,276.527191,275.983398,277.244965,285.718811,279.201965,279.201965,279.201965,279.201965
2006-06-05,283.345886,281.223053,273.646912,278.356720,280.542114,284.398041,279.669800,279.669800,279.669800,279.669800
2006-06-06,282.835785,280.705444,275.208099,280.470856,280.465454,282.726074,284.293762,284.293762,284.293762,284.293762
2006-06-07,282.533051,280.402954,275.348785,279.617645,275.072815,283.610809,279.869720,279.869720,279.869720,279.869720
2006-06-08,281.057617,279.720886,272.768982,281.932190,277.982269,285.211700,282.305267,282.305267,282.305267,282.305267
2006-06-09,283.343353,282.648651,272.750671,282.621826,279.039886,284.309418,280.768982,280.768982,280.768982,280.768982
2006-06-10,285.114166,281.809357,272.822174,284.297485,280.354736,285.137268,280.703125,280.703125,280.703125,280.703125
2006-06-11,286.511505,280.952942,272.781677,284.470428,282.283813,284.792053,281.761749,281.761749,281.761749,281.761749
2006-06-12,285.981628,278.496552,273.834869,282.067200,284.064636,284.746246,277.374908,277.374908,277.374908,277.374908
2006-06-13,286.298279,275.059418,273.630280,283.656525,285.413544,283.345337,282.527802,282.527802,282.527802,282.527802
2006-06-14,284.106171,276.550659,276.108215,285.083282,279.223785,283.540100,284.921875,284.921875,284.921875,284.921875
2006-06-15,281.444489,277.780945,281.492676,284.056305,280.806793,282.401947,286.571777,286.571777,286.571777,286.571777
2006-06-16,282.581299,275.061890,281.486511,282.476868,281.571686,281.862518,287.383179,287.383179,287.383179,287.383179
2006-06-17,281.605682,277.070618,282.375641,281.431763,280.729126,282.188019,289.108398,289.108398,289.108398,289.108398
2006-06-18,284.674622,277.406952,285.094025,283.658813,281.524933,282.427368,289.607056,289.607056,289.607056,289.607056
2006-06-19,282.580963,280.600891,281.423706,284.315948,281.908630,283.157410,286.077728,286.077728,286.077728,286.077728
2006-06-20,281.319489,282.429413,280.088562,280.619171,285.802429,284.290222,287.583374,287.583374,287.583374,287.583374
2006-06-21,281.731720,281.671936,281.446442,278.272003,285.896545,284.229675,286.664185,286.664185,286.664185,286.664185
2006-06-22,281.321838,283.360809,281.824036,280.046631,284.768677,284.806976,286.148987,286.148987,286.148987,286.148987
2006-06-23,277.638397,283.979858,281.065399,282.106140,285.767883,284.677795,286.059448,286.059448,286.059448,286.059448
2006-06-24,280.129852,282.284363,282.122650,282.576538,286.523010,285.885193,286.134491,286.134491,286.134491,286.134491
2006-06-25,281.105286,282.141205,278.221863,281.783905,286.090027,284.738037,286.507019,286.507019,286.507019,286.507019
2006-06-26,284.720062,282.402283,277.599976,278.513367,286.017670,283.300049,286.784119,286.784119,286.784119,286.784119
2006-06-27,287.046661,282.200592,276.611725,277.006226,284.988342,283.473541,288.150635,288.150635,288.150635,288.150635
2006-06-28,285.795807,281.587494,278.044250,277.019470,284.651154,284.024536,288.446655,288.446655,288.446655,288.446655
2006-06-29,285.876160,283.448853,279.644806,278.049622,284.244659,283.306915,288.133118,288.133118,288.133118,288.133118
2006-06-30,285.065674,284.021759,280.861176,279.810059,283.373138,282.772400,289.364532,289.364532,289.364532,289.364532
2006-07-01,285.853546,283.767090,284.103882,281.960358,285.030701,282.875824,289.537201,289.537201,289.537201,289.537201
2006-07-02,284.423126,282.938110,284.100159,282.844635,287.015625,279.633942,287.244354,287.244354,287.244354,287.244354
2006-07-03,284.716766,284.166962,284.714844,283.746277,286.981720,277.897675,286.420563,286.420563,286.420563,286.420563
2006-07-04,284.710144,283.620911,286.377930,282.711731,286.868073,278.259369,285.303162,285.303162,285.303162,285.303162
2006-07-05,285.968475,283.949432,288.936218,279.619751,286.309113,278.366425,282.254486,282.254486,282.254486,282.254486
2006-07-06,284.527679,283.587006,289.251038,278.506958,286.426392,279.085480,283.282684,283.282684,283.282684,283.282684
2006-07-07,283.928101,285.176270,288.130005,278.277557,286.706573,281.993622,284.218231,284.218231,284.218231,284.218231
2006-07-08,283.809387,286.064880,286.421051,279.271484,286.333557,283.456726,283.075012,283.075012,283.075012,283.075012
2006-07-09,284.224976,287.871918,285.247986,281.820892,285.455872,283.365997,284.182709,284.182709,284.182709,284.182709
2006-07-10,283.426697,287.504974,285.610138,284.864716,284.300293,283.273895,286.418915,286.418915,286.418915,286.418915
2006-07-11,285.069794,287.961517,288.945984,286.678741,284.257080,283.772919,286.904755,286.904755,286.904755,286.904755
2006-07-12,286.498962,287.909485,285.190155,287.173645,283.405792,285.123474,286.596741,286.596741,286.596741,286.596741
2006-07-13,286.117188,286.279449,286.417969,287.832214,282.531219,283.560150,286.468445,286.468445,286.468445,286.468445
2006-07-14,286.932526,285.141479,284.550079,287.779510,283.993805,282.314026,286.715729,286.715729,286.715729,286.715729
2006-07-15,288.995331,285.175476,284.210754,290.587891,286.369965,283.298065,286.773987,286.773987,286.773987,286.773987
2006-07-16,286.306671,284.847870,285.252289,289.505981,288.074738,283.497528,287.274078,287.274078,287.274078,287.274078
2006-07-17,286.289001,285.165039,288.135529,292.042786,289.542664,285.250641,288.502350,288.502350,288.502350,288.502350
2006-07-18,284.093140,284.507751,286.226501,293.137482,289.752045,287.829437,286.312866,286.312866,286.312866,286.312866
2006-07-19,282.405121,286.146729,283.526581,293.607300,289.667114,287.242096,289.685822,289.685822,289.685822,289.685822
2006-07-20,282.675934,284.485504,283.950989,290.041687,290.200134,287.994476,288.886108,288.886108,288.886108,288.886108
2006-07-21,286.121307,283.595062,284.474976,290.419312,289.586853,289.136810,289.889374,289.889374,289.889374,289.889374
2006-07-22,286.595886,279.967407,287.171234,287.187622,290.326630,287.814392,291.282776,291.282776,291.282776,291.282776
2006-07-23,284.864838,278.437164,284.699921,290.061768,290.789886,285.937683,289.916290,289.916290,289.916290,289.916290
2006-07-24,284.299133,282.561890,283.569061,291.009674,291.063965,286.242584,290.676361,290.676361,290.676361,290.676361
2006-07-25,285.558380,281.804443,284.419250,288.745697,289.986450,285.248444,290.389160,290.389160,290.389160,290.389160
2006-07-26,287.048187,281.884521,284.042755,289.010345,286.548706,284.419128,288.089111,288.089111,288.089111,288.089111
2006-07-27,287.406281,278.152740,282.074188,289.598175,286.903625,285.397614,288.329498,288.329498,288.329498,288.329498
2006-07-28,286.950256,271.021759,283.985687,289.541992,287.498016,286.354950,288.963745,288.963745,288.963745,288.963745
2006-07-29,286.480499,280.111969,285.658783,287.695526,287.862915,283.986115,291.069977,291.069977,291.069977,291.069977
2006-07-30,285.026733,276.614197,289.254333,279.494141,287.224884,285.060333,287.893646,287.893646,287.893646,287.893646
2006-07-31,283.983124,278.644043,287.110291,279.106964,286.109680,284.135101,287.042053,287.042053,287.042053,287.042053
2006-08-01,285.551086,278.666473,288.128937,278.191925,287.995880,281.539917,287.236938,287.236938,287.236938,287.236938
2006-08-02,287.191925,280.327698,284.841278,277.659698,288.947510,280.404846,287.846588,287.846588,287.846588,287.846588
2006-08-03,285.364349,278.675873,282.830811,280.089447,288.473511,281.011475,286.652283,286.652283,286.652283,286.652283
2006-08-04,287.632263,283.580322,283.234528,280.986053,285.016968,282.349609,286.481964,286.481964,286.481964,286.481964
2006-08-05,285.380981,284.245667,283.536560,283.471069,283.750488,282.072815,286.676514,286.676514,286.676514,286.676514
2006-08-06,287.427429,286.959259,284.782715,283.519257,285.291168,281.408600,288.177704,288.177704,288.177704,288.177704
2006-08-07,285.686707,287.812500,286.346771,283.157898,283.834930,282.034546,287.435516,287.435516,287.435516,287.435516
2006-08-08,286.111053,287.639893,288.714447,283.908264,283.578308,282.299042,285.214325,285.214325,285.214325,285.214325
2006-08-09,287.585785,287.479797,291.651337,282.917633,282.421692,281.977966,285.209198,285.209198,285.209198,285.209198
2006-08-10,286.479858,289.501709,289.552612,282.171417,283.306213,281.697174,285.668854,285.668854,285.668854,285.668854
2006-08-11,284.473724,287.201599,289.143341,283.034637,283.804718,283.168854,284.315430,284.315430,284.315430,284.315430
2006-08-12,282.407745,285.221466,287.815765,284.882202,281.818329,284.060699,282.648804,282.648804,282.648804,282.648804
2006-08-13,284.529236,285.861664,284.570038,285.349548,279.365112,284.051727,283.916534,283.916534,283.916534,283.916534
2006-08-14,286.153503,285.221985,279.578278,286.540924,281.177917,282.403656,281.469025,281.469025,281.469025,281.469025
2006-08-15,285.313599,288.235962,278.159912,286.004547,281.774170,283.438263,280.619415,280.619415,280.619415,280.619415
2006-08-16,284.758514,285.439514,279.688690,282.935730,283.861908,284.161163,280.786682,280.786682,280.786682,280.786682
2006-08-17,284.790710,283.173187,283.483978,281.297058,282.185913,283.536591,282.602631,282.602631,282.602631,282.602631
2006-08-18,284.781860,285.061951,282.321808,278.116699,281.397949,283.879730,283.454102,283.454102,283.454102,283.454102
2006-08-19,284.981934,283.306427,279.522919,282.806305,279.588531,283.702332,286.221008,286.221008,286.221008,286.221008
2006-08-20,284.865448,282.605896,282.522247,281.892456,279.647400,283.963013,285.768402,285.768402,285.768402,285.768402
2006-08-21,284.301758,284.790588,282.478607,281.957794,275.113495,284.610077,283.817688,283.817688,283.817688,283.817688
2006-08-22,281.770630,283.139252,283.587402,282.205536,277.901978,284.472443,284.468506,284.468506,284.468506,284.468506
2006-08-23,281.634491,281.462769,283.337402,281.803314,279.383331,285.204437,282.934052,282.934052,282.934052,282.934052
2006-08-24,282.747925,283.363525,283.033905,283.894653,279.456665,287.518890,280.428436,280.428436,280.428436,280.428436
2006-08-25,279.837524,284.273773,283.022308,285.605438,280.784332,289.764862,279.350403,279.350403,279.350403,279.350403
2006-08-26,280.161072,283.927734,284.219788,284.818878,284.208496,285.390137,279.495270,279.495270,279.495270,279.495270
2006-08-27,282.087769,282.487915,284.890686,284.766663,279.605438,288.738312,278.304077,278.304077,278.304077,278.304077
2006-08-28,282.873810,282.805695,281.443237,286.304443,280.932465,285.126312,279.504425,279.504425,279.504425,279.504425
2006-08-29,282.737488,283.473907,277.144958,287.492004,281.976654,285.366425,279.260284,279.260284,279.260284,279.260284
2006-08-30,283.973999,283.038422,278.099945,289.050720,283.069916,284.577576,280.750153,280.750153,280.750153,280.750153
2006-08-31,285.178375,282.921112,283.673553,284.713623,282.106445,282.758514,281.227142,281.227142,281.227142,281.227142
2006-09-01,284.197540,276.963196,281.308228,283.756348,281.029449,283.451019,283.583466,283.583466,283.583466,283.583466
2006-09-02,284.309906,278.416565,277.603394,284.600037,278.449860,283.608551,283.368744,283.368744,283.368744,283.368744
2006-09-03,284.171204,279.991791,273.981903,283.996460,283.674866,279.077393,283.771881,283.771881,283.771881,283.771881
2006-09-04,283.436737,282.690887,279.073212,281.648254,280.088379,279.340515,283.980499,283.980499,283.980499,283.980499
2006-09-05,280.244202,277.496338,284.558350,281.472595,284.197235,277.657990,283.388916,283.388916,283.388916,283.388916
2006-09-06,284.611145,278.945099,281.184845,283.164154,278.105286,276.362061,282.107239,282.107239,282.107239,282.107239
2006-09-07,282.230804,279.807922,274.878998,283.592285,277.363159,278.347565,283.046722,283.046722,283.046722,283.046722
2006-09-08,283.598633,277.704163,272.986816,284.173340,280.967987,275.978149,283.781708,283.781708,283.781708,283.781708
2006-09-09,281.473022,279.172455,272.853516,283.549438,279.495575,275.976715,281.192047,281.192047,281.192047,281.192047
2006-09-10,280.473907,274.744446,277.837616,282.304413,279.830475,280.379333,280.235992,280.235992,280.235992,280.235992
2006-09-11,278.118958,277.562134,281.826324,282.089111,275.941681,283.166504,279.896301,279.896301,279.896301,279.896301
2006-09-12,274.258667,279.434937,282.673340,282.379486,273.316986,284.128021,279.608154,279.608154,279.608154,279.608154
2006-09-13,274.077240,278.936798,281.192108,282.573212,275.453705,286.998657,281.782745,281.782745,281.782745,281.782745
2006-09-14,274.751617,277.943207,278.398346,281.284912,279.793274,286.528259,283.044708,283.044708,283.044708,283.044708
2006-09-15,273.671051,278.897034,274.012909,278.965607,279.795959,282.150848,282.913300,282.913300,282.913300,282.913300
2006-09-16,275.009460,281.023315,274.301880,279.328186,280.884918,282.435455,283.848969,283.848969,283.848969,283.848969
2006-09-17,274.813354,281.142731,275.503998,281.341248,281.801361,280.795776,283.763550,283.763550,283.763550,283.763550
2006-09-18,276.603088,278.747620,274.572052,281.043213,278.429504,279.443451,282.865051,282.865051,282.865051,282.865051
2006-09-19,272.806305,272.633606,276.216461,280.140472,277.817413,281.078705,286.679749,286.679749,286.679749,286.679749
2006-09-20,273.325562,268.460358,277.754181,280.891632,278.616333,282.450470,284.727844,284.727844,284.727844,284.727844
2006-09-21,273.280182,270.443146,278.732361,281.422852,280.079651,284.746460,285.352051,285.352051,285.352051,285.352051
2006-09-22,269.680420,271.085663,275.778564,280.361786,273.290100,283.236206,285.347443,285.347443,285.347443,285.347443
2006-09-23,274.476166,272.917236,277.701782,276.965027,272.770447,280.207642,287.013977,287.013977,287.013977,287.013977
2006-09-24,277.115784,269.706451,280.303406,276.535645,274.337036,276.114166,283.404175,283.404175,283.404175,283.404175
2006-09-25,279.529602,268.353333,278.526550,277.403931,275.009186,273.700439,283.060913,283.060913,283.060913,283.060913
2006-09-26,281.870972,269.000275,273.519775,277.503235,274.106934,273.523346,283.531921,283.531921,283.531921,283.531921
2006-09-27,280.582428,274.103241,274.550659,274.787079,273.844788,276.194916,284.170410,284.170410,284.170410,284.170410
2006-09-28,283.223633,274.567627,274.887878,274.794189,271.321381,275.728363,282.460938,282.460938,282.460938,282.460938
2006-09-29,280.539185,276.439697,277.731201,276.420105,273.417328,275.136505,281.661377,281.661377,281.661377,281.661377
2006-09-30,278.184296,276.495789,276.938965,279.061310,271.284760,273.434753,280.782166,280.782166,280.782166,280.782166
2006-10-01,279.789490,277.048523,280.459229,278.758850,272.060638,274.344299,283.973480,283.973480,283.973480,283.973480
2006-10-02,277.941223,268.004333,281.601440,277.599030,272.345093,274.224060,280.739471,280.739471,280.739471,280.739471
2006-10-03,277.109131,271.860229,278.937714,279.301147,273.012756,274.800354,277.930023,277.930023,277.930023,277.930023
2006-10-04,278.462036,270.661743,282.607086,281.973114,273.760376,274.519836,274.396210,274.396210,274.396210,274.396210
2006-10-05,279.919403,274.254944,281.207886,280.663300,275.346375,277.720459,270.093658,270.093658,270.093658,270.093658
2006-10-06,275.811829,277.007935,276.941010,278.932800,276.531036,273.214111,273.697632,273.697632,273.697632,273.697632
2006-10-07,278.137054,273.022705,278.064728,277.704071,276.833374,273.575989,274.448425,274.448425,274.448425,274.448425
2006-10-08,274.021149,274.636810,282.335785,278.908752,274.170532,277.973297,275.848267,275.848267,275.848267,275.848267
2006-10-09,275.026215,276.146912,282.069183,278.119781,277.294586,275.913391,280.785828,280.785828,280.785828,280.785828
2006-10-10,278.223999,279.047699,275.543182,276.885315,278.475281,275.237762,280.957428,280.957428,280.957428,280.957428
2006-10-11,277.788116,274.664032,277.057617,273.225098,278.780487,271.064514,271.556427,271.556427,271.556427,271.556427
2006-10-12,276.800110,278.327728,274.540039,276.678955,273.654907,274.772003,272.407013,272.407013,272.407013,272.407013
2006-10-13,277.280029,277.107574,274.011810,275.525269,265.292572,276.506195,273.778778,273.778778,273.778778,273.778778
2006-10-14,272.324219,278.150360,275.176514,278.013367,268.290222,274.073639,273.720184,273.720184,273.720184,273.720184
2006-10-15,265.153900,271.478241,274.807800,277.300507,270.161377,271.991028,277.045868,277.045868,277.045868,277.045868
2006-10-16,266.754547,276.229980,274.727417,270.807343,271.743408,273.189758,278.259064,278.259064,278.259064,278.259064
2006-10-17,268.953400,275.938232,273.722260,263.544861,273.577271,273.445587,278.659912,278.659912,278.659912,278.659912
2006-10-18,270.762421,275.492676,275.564667,271.238342,272.925598,275.612061,276.922668,276.922668,276.922668,276.922668
2006-10-19,271.232361,269.834137,275.850342,271.190704,268.769684,274.870026,277.033661,277.033661,277.033661,277.033661
2006-10-20,267.569641,275.494232,276.161194,274.052673,272.187225,274.038879,277.529572,277.529572,277.529572,277.529572
2006-10-21,269.063477,271.021820,278.277252,271.353455,271.572113,272.817871,276.472961,276.472961,276.472961,276.472961
2006-10-22,270.488251,266.704529,278.476196,263.399750,263.984100,273.079193,274.584381,274.584381,274.584381,274.584381
2006-10-23,268.785950,269.091980,276.412323,262.153198,263.360077,273.193390,274.547546,274.547546,274.547546,274.547546
2006-10-24,276.835999,276.354767,273.674652,269.878357,264.911194,274.038422,272.027313,272.027313,272.027313,272.027313
2006-10-25,272.119354,274.462219,273.942444,271.899475,270.408295,274.432251,269.373138,269.373138,269.373138,269.373138
2006-10-26,271.077606,272.550385,276.705566,271.600464,266.766754,271.134216,270.989014,270.989014,270.989014,270.989014
2006-10-27,269.911102,274.179688,275.579529,272.992432,265.288025,272.355835,270.111572,270.111572,270.111572,270.111572
2006-10-28,272.513763,266.525940,275.966248,273.517883,270.544800,275.540802,267.638885,267.638885,267.638885,267.638885
2006-10-29,274.558228,269.526672,268.277893,268.603851,268.600739,275.877808,274.026459,274.026459,274.026459,274.026459
2006-10-30,271.236267,268.173584,266.163452,265.330902,272.804413,276.923950,275.927521,275.927521,275.927521,275.927521
2006-10-31,269.108246,269.507782,267.618622,266.692139,276.958099,275.555176,273.753082,273.753082,273.753082,273.753082
2006-11-01,270.164612,269.680847,269.116119,267.954773,270.333008,279.279938,268.810150,268.810150,268.810150,268.810150
2006-11-02,272.312836,268.158722,270.927246,271.140778,271.918915,277.588593,269.044586,269.044586,269.044586,269.044586
2006-11-03,273.964386,267.180084,270.897980,269.274323,275.037415,275.981384,270.947357,270.947357,270.947357,270.947357
2006-11-04,272.481049,268.091492,268.132690,273.913910,266.715759,276.799957,266.466919,266.466919,266.466919,266.466919
2006-11-05,269.622345,268.377289,276.188843,271.376190,265.277588,272.620850,269.403198,269.403198,269.403198,269.403198
2006-11-06,272.532104,269.364044,270.409180,269.333740,271.481659,274.628357,272.715881,272.715881,272.715881,272.715881
2006-11-07,273.074890,273.767456,263.798553,271.560547,268.454926,271.379028,267.002808,267.002808,267.002808,267.002808
2006-11-08,274.458008,275.095184,264.051514,266.558716,269.742950,269.308929,270.675842,270.675842,270.675842,270.675842
2006-11-09,275.047211,275.106628,267.875427,265.549225,274.223541,266.876740,273.782013,273.782013,273.782013,273.782013
2006-11-10,275.276550,275.560272,264.795593,267.804352,273.591156,266.586304,270.134399,270.134399,270.134399,270.134399
2006-11-11,273.527069,274.264313,267.156281,267.638733,275.985260,268.289032,268.801849,268.801849,268.801849,268.801849
2006-11-12,270.972229,275.554688,268.177032,265.090698,269.974365,265.767120,266.886139,266.886139,266.886139,266.886139
2006-11-13,270.029541,274.960297,264.873505,263.033020,268.940277,265.563721,269.302826,269.302826,269.302826,269.302826
2006-11-14,273.500854,276.636566,270.151306,261.391266,267.160797,267.996979,272.753082,272.753082,272.753082,272.753082
2006-11-15,271.386993,271.481079,272.210938,261.301331,274.607086,267.195953,271.840210,271.840210,271.840210,271.840210
2006-11-16,271.366699,276.168091,273.135437,261.991333,269.059204,269.011841,268.283966,268.283966,268.283966,268.283966
2006-11-17,269.931976,267.896698,268.991608,263.685638,265.392822,267.957520,265.267365,265.267365,265.267365,265.267365
2006-11-18,265.516876,267.139496,268.344391,264.006744,270.163239,268.664246,265.593536,265.593536,265.593536,265.593536
2006-11-19,264.446686,270.859985,269.215393,264.440857,263.993134,270.145477,265.841553,265.841553,265.841553,265.841553
2006-11-20,264.474426,272.446991,272.560333,264.405792,266.739380,269.178528,264.694519,264.694519,264.694519,264.694519
2006-11-21,265.612122,268.832733,275.254120,267.429443,264.842194,265.566956,268.727417,268.727417,268.727417,268.727417
2006-11-22,266.713867,271.484558,273.549133,272.429718,263.514038,265.767548,267.225037,267.225037,267.225037,267.225037
2006-11-23,270.592010,268.958557,268.132721,273.837219,262.906769,269.203003,266.931671,266.931671,266.931671,266.931671
2006-11-24,269.591675,267.270599,267.448273,271.022919,263.531250,267.563721,267.722382,267.722382,267.722382,267.722382
2006-11-25,268.777161,273.744873,268.080200,266.872925,262.704651,265.757080,270.730347,270.730347,270.730347,270.730347
2006-11-26,270.938812,273.832520,268.131592,267.303131,261.663269,269.944885,267.024811,267.024811,267.024811,267.024811
2006-11-27,269.274963,276.009430,266.980927,273.770874,261.476440,271.025391,265.793549,265.793549,265.793549,265.793549
2006-11-28,267.214386,271.155182,267.520142,269.768188,262.908478,268.198303,268.890076,268.890076,268.890076,268.890076
2006-11-29,265.915375,271.227112,268.904236,267.122284,263.880219,266.527161,263.942596,263.942596,263.942596,263.942596
2006-11-30,262.391083,268.407379,263.968109,268.122864,263.878479,265.678986,263.669495,263.669495,263.669495,263.669495
2006-12-01,265.548676,272.653870,264.213257,269.609039,265.781494,267.848419,265.648224,265.648224,265.648224,265.648224
2006-12-02,267.565155,271.933319,264.446228,268.046356,267.653137,267.537933,270.023438,270.023438,270.023438,270.023438
2006-12-03,266.268158,270.191864,265.090485,268.490021,268.566803,266.539825,269.399872,269.399872,269.399872,269.399872
2006-12-04,269.438782,268.086273,267.809723,269.478699,267.431854,265.261841,271.932770,271.932770,271.932770,271.932770
2006-12-05,269.242706,266.448975,267.125641,271.110413,264.749390,265.986053,272.041473,272.041473,272.041473,272.041473
2006-12-06,266.485443,268.800751,265.686981,271.150452,265.624939,264.737457,268.422424,268.422424,268.422424,268.422424
2006-12-07,266.036896,262.482727,268.336487,268.048065,266.222107,268.077789,266.030701,266.030701,266.030701,266.030701
2006-12-08,267.128082,266.182129,268.801178,266.603790,266.473236,271.908752,263.620087,263.620087,263.620087,263.620087
2006-12-09,265.214478,263.322876,268.169769,266.219147,265.505951,269.090790,268.445648,268.445648,268.445648,268.445648
2006-12-10,262.883545,261.227478,270.782349,261.125458,266.509491,265.466888,270.387512,270.387512,270.387512,270.387512
2006-12-11,261.494598,266.347687,271.344635,262.288544,266.157684,265.167053,272.304749,272.304749,272.304749,272.304749
2006-12-12,258.900574,266.610016,269.947845,264.350769,264.344849,263.723145,272.225189,272.225189,272.225189,272.225189
2006-12-13,259.413727,263.485443,272.336456,264.985260,264.807709,266.408508,266.156891,266.156891,266.156891,266.156891
2006-12-14,259.848633,267.903656,270.818512,267.509644,266.388275,268.626740,260.696655,260.696655,260.696655,260.696655
2006-12-15,261.392365,271.638550,268.874298,267.516083,265.347717,272.009094,260.648285,260.648285,260.648285,260.648285
