#Variables:
#tasmin_CCSM4_rcp85(K):Daily Minimum Near-Surface Air Temperature
#tasmin_GFDL-ESM2M_rcp85(K):Daily Minimum Near-Surface Air Temperature
#tasmin_GFDL-ESM2G_rcp85(K):Daily Minimum Near-Surface Air Temperature
#tasmin_HadGEM2-CC365_rcp85(K):Daily Minimum Near-Surface Air Temperature
#tasmin_MIROC5_rcp85(K):Daily Minimum Near-Surface Air Temperature
#tasmin_NorESM1-M_rcp85(K):Daily Minimum Near-Surface Air Temperature
#tasmin_bcc-csm1-1_rcp85(K):Daily Minimum Near-Surface Air Temperature
#tasmin_bcc-csm1-1_rcp85(K):Daily Minimum Near-Surface Air Temperature
#tasmin_bcc-csm1-1_rcp85(K):Daily Minimum Near-Surface Air Temperature
#tasmin_bcc-csm1-1_rcp85(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 40.3545 Latitude, -117.1889 Longitude (closest value to Latitude:40.3388, Longitude:-117.2018) "
#Original Data File(s):
#agg_macav2metdata_tasmin_CCSM4_r6i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmin_GFDL-ESM2M_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmin_GFDL-ESM2G_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmin_HadGEM2-CC365_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmin_MIROC5_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmin_NorESM1-M_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmin_bcc-csm1-1_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmin_bcc-csm1-1_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmin_bcc-csm1-1_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#agg_macav2metdata_tasmin_bcc-csm1-1_r1i1p1_rcp85_2006_2099_CONUS_daily.nc#fillmismatch 
#===============================================
"yyyy-mm-dd,tasmin_CCSM4_rcp85(K),tasmin_GFDL-ESM2M_rcp85(K),tasmin_GFDL-ESM2G_rcp85(K),tasmin_HadGEM2-CC365_rcp85(K),tasmin_MIROC5_rcp85(K),tasmin_NorESM1-M_rcp85(K),tasmin_bcc-csm1-1_rcp85(K),tasmin_bcc-csm1-1_rcp85(K),tasmin_bcc-csm1-1_rcp85(K),tasmin_bcc-csm1-1_rcp85(K)"
""
yyyy-mm-dd,tasmin_CCSM4_rcp85(K),tasmin_GFDL-ESM2M_rcp85(K),tasmin_GFDL-ESM2G_rcp85(K),tasmin_HadGEM2-CC365_rcp85(K),tasmin_MIROC5_rcp85(K),tasmin_NorESM1-M_rcp85(K),tasmin_bcc-csm1-1_rcp85(K),tasmin_bcc-csm1-1_rcp85(K),tasmin_bcc-csm1-1_rcp85(K),tasmin_bcc-csm1-1_rcp85(K)
2006-04-19,271.303833,277.086456,274.734741,276.069641,277.838104,275.816895,278.763702,278.763702,278.763702,278.763702
2006-04-20,272.425171,278.187622,273.372528,278.545502,274.735138,279.149200,280.303711,280.303711,280.303711,280.303711
2006-04-21,276.885406,280.521057,273.866394,279.438721,270.136780,275.662231,277.791656,277.791656,277.791656,277.791656
2006-04-22,277.543457,279.289215,276.723907,278.763916,269.692444,272.547058,278.464355,278.464355,278.464355,278.464355
2006-04-23,274.417206,276.828827,271.963074,278.474670,270.997101,270.904358,277.261200,277.261200,277.261200,277.261200
2006-04-24,274.441437,272.233124,270.888702,277.529968,274.356262,273.321136,270.702148,270.702148,270.702148,270.702148
2006-04-25,278.269409,271.878967,270.444946,276.583191,276.809570,275.506226,271.281342,271.281342,271.281342,271.281342
2006-04-26,278.868988,275.990021,270.929962,276.523163,278.649628,276.535278,269.539093,269.539093,269.539093,269.539093
2006-04-27,277.556915,280.435883,271.358917,275.911469,281.615448,273.713623,270.570557,270.570557,270.570557,270.570557
2006-04-28,277.471069,279.875793,273.136902,275.173340,281.070587,271.214935,271.515350,271.515350,271.515350,271.515350
2006-04-29,279.546875,278.261292,274.262756,270.879059,274.114014,269.267090,272.251831,272.251831,272.251831,272.251831
2006-04-30,279.839874,279.109406,276.696289,268.945435,273.311676,269.372101,276.746948,276.746948,276.746948,276.746948
2006-05-01,276.819122,281.953827,272.857208,268.976959,274.888214,271.787048,275.904144,275.904144,275.904144,275.904144
2006-05-02,275.312653,283.193298,273.749939,272.755554,276.825836,274.165161,277.494812,277.494812,277.494812,277.494812
2006-05-03,271.754517,283.627136,274.276611,272.706421,274.982056,271.961639,276.839783,276.839783,276.839783,276.839783
2006-05-04,271.196442,283.754608,275.720490,273.224121,275.039001,275.349304,277.903412,277.903412,277.903412,277.903412
2006-05-05,272.222015,285.255554,276.036560,272.793243,274.393555,276.754059,277.206085,277.206085,277.206085,277.206085
2006-05-06,270.713074,280.971100,273.689972,275.582367,275.626160,275.315338,274.063324,274.063324,274.063324,274.063324
2006-05-07,271.905334,274.447601,276.112091,275.838898,271.969116,272.675781,271.917206,271.917206,271.917206,271.917206
2006-05-08,272.845490,279.627655,277.640503,277.658508,271.404602,274.566010,272.196930,272.196930,272.196930,272.196930
2006-05-09,274.459686,280.011383,278.500885,281.560150,276.712280,276.368195,274.201599,274.201599,274.201599,274.201599
2006-05-10,275.659943,280.935516,278.535461,283.032135,275.766022,275.990051,274.974365,274.974365,274.974365,274.974365
2006-05-11,276.601471,283.588104,281.668945,277.256561,279.365631,280.721771,274.212616,274.212616,274.212616,274.212616
2006-05-12,279.052490,284.498901,277.617188,276.006042,281.753296,281.756653,277.783661,277.783661,277.783661,277.783661
2006-05-13,281.080841,285.415436,272.661377,281.051788,280.668762,282.325684,273.687408,273.687408,273.687408,273.687408
2006-05-14,281.495819,284.043182,274.243622,284.649017,277.579041,283.673584,274.865143,274.865143,274.865143,274.865143
2006-05-15,278.792145,281.662048,280.043427,280.797791,282.270203,283.536591,279.706848,279.706848,279.706848,279.706848
2006-05-16,279.367340,280.352753,273.755829,279.088226,282.256500,283.659454,279.407227,279.407227,279.407227,279.407227
2006-05-17,284.320831,282.205444,273.763397,281.228180,279.176758,283.577484,277.248535,277.248535,277.248535,277.248535
2006-05-18,277.728241,284.584259,282.101227,280.213715,282.398834,283.031921,275.266144,275.266144,275.266144,275.266144
2006-05-19,277.710571,287.452881,273.469604,281.128143,286.016754,283.173523,275.879150,275.879150,275.879150,275.879150
2006-05-20,274.399597,289.696075,272.579926,286.583618,285.775757,283.730621,274.783691,274.783691,274.783691,274.783691
2006-05-21,274.237274,283.061157,273.205688,284.590637,280.461304,280.058533,273.564819,273.564819,273.564819,273.564819
2006-05-22,274.230743,281.816376,279.039093,285.252228,282.346100,278.701599,274.588837,274.588837,274.588837,274.588837
2006-05-23,276.408600,283.402863,281.190857,285.613434,282.505402,280.962982,277.330933,277.330933,277.330933,277.330933
2006-05-24,277.834747,279.661163,280.830841,286.698395,284.540222,281.981567,281.847137,281.847137,281.847137,281.847137
2006-05-25,276.402985,279.428741,278.300568,287.664764,283.660095,283.669373,274.876007,274.876007,274.876007,274.876007
2006-05-26,277.274078,276.784912,279.773712,288.571716,282.504974,283.578369,276.855408,276.855408,276.855408,276.855408
2006-05-27,275.329254,277.107605,281.543457,289.108734,274.980988,282.588715,278.714050,278.714050,278.714050,278.714050
2006-05-28,276.694000,276.291168,283.731598,285.461243,271.488342,283.702789,279.368256,279.368256,279.368256,279.368256
2006-05-29,277.848297,280.602173,283.446289,282.880646,272.955475,283.617157,279.488708,279.488708,279.488708,279.488708
2006-05-30,280.350922,277.816467,283.748932,283.344421,275.630585,280.871582,275.928284,275.928284,275.928284,275.928284
2006-05-31,279.966309,277.184570,283.710144,277.457581,273.268005,277.375427,274.185303,274.185303,274.185303,274.185303
2006-06-01,280.080811,277.000702,281.924500,276.185547,273.096039,275.653473,273.024750,273.024750,273.024750,273.024750
2006-06-02,280.439514,279.262726,280.688812,279.274109,273.813019,275.624054,271.849213,271.849213,271.849213,271.849213
2006-06-03,280.568634,279.526703,275.309296,275.583862,276.107788,280.729431,272.734344,272.734344,272.734344,272.734344
2006-06-04,282.458435,284.526886,278.335114,277.270264,279.896820,283.658203,275.295044,275.295044,275.295044,275.295044
2006-06-05,277.880981,285.631104,284.081512,277.492889,281.665039,284.260315,276.151520,276.151520,276.151520,276.151520
2006-06-06,280.424683,285.947327,285.605225,280.253174,281.344879,284.223511,278.762756,278.762756,278.762756,278.762756
2006-06-07,282.909454,286.875214,287.569641,283.285004,279.785095,282.015015,279.390961,279.390961,279.390961,279.390961
2006-06-08,282.055511,286.929626,287.391388,283.525391,277.166748,280.350952,280.756195,280.756195,280.756195,280.756195
2006-06-09,282.575836,285.665863,286.907166,280.577301,278.143219,282.411713,279.069031,279.069031,279.069031,279.069031
2006-06-10,282.562042,284.077148,287.035309,276.837555,273.519714,283.031494,277.237579,277.237579,277.237579,277.237579
2006-06-11,280.692871,282.494019,287.666565,273.858612,276.646515,284.087616,277.160858,277.160858,277.160858,277.160858
2006-06-12,279.259460,283.957275,285.747345,271.422852,278.215424,285.311676,276.356354,276.356354,276.356354,276.356354
2006-06-13,277.916473,283.681213,285.067719,273.385956,279.235138,285.986206,276.309357,276.309357,276.309357,276.309357
2006-06-14,276.862793,282.067078,284.472961,275.236816,282.722046,283.765137,282.993317,282.993317,282.993317,282.993317
2006-06-15,278.014343,277.666321,285.576355,279.700897,282.271149,283.593170,281.936768,281.936768,281.936768,281.936768
2006-06-16,282.628937,276.966766,286.672852,277.749268,279.947784,280.897491,280.328827,280.328827,280.328827,280.328827
2006-06-17,286.036041,278.105743,287.868164,277.048615,283.580261,284.076782,283.258972,283.258972,283.258972,283.258972
2006-06-18,286.134003,281.168060,287.552307,279.448425,284.800110,285.823547,284.071655,284.071655,284.071655,284.071655
2006-06-19,285.288849,285.356445,284.626984,279.297852,288.133759,285.837158,281.681122,281.681122,281.681122,281.681122
2006-06-20,285.056396,289.075073,283.861053,277.952026,285.971863,286.556183,283.357483,283.357483,283.357483,283.357483
2006-06-21,287.273468,286.389893,284.983063,273.266144,284.827118,285.856384,283.930054,283.930054,283.930054,283.930054
2006-06-22,285.699463,284.638153,286.389038,273.761658,285.652069,283.904816,285.514252,285.514252,285.514252,285.514252
2006-06-23,283.237122,282.839752,287.231201,277.309753,283.322540,282.368134,285.556458,285.556458,285.556458,285.556458
2006-06-24,283.781921,282.789154,288.832947,280.701752,282.310211,282.744995,283.348663,283.348663,283.348663,283.348663
2006-06-25,282.427704,283.152161,292.075531,283.853607,283.233459,283.432251,284.498352,284.498352,284.498352,284.498352
2006-06-26,283.802094,286.544403,288.930237,284.525116,284.323792,286.049408,283.356934,283.356934,283.356934,283.356934
2006-06-27,283.837952,285.174438,286.671600,283.659149,284.165863,285.381012,282.620148,282.620148,282.620148,282.620148
2006-06-28,281.794983,285.203552,285.255280,287.817932,285.702759,281.780823,282.872894,282.872894,282.872894,282.872894
2006-06-29,282.219208,283.025665,286.115173,289.695770,285.287506,281.062408,282.438293,282.438293,282.438293,282.438293
2006-06-30,283.671509,282.997711,284.980377,286.404602,282.427490,278.323914,284.526062,284.526062,284.526062,284.526062
2006-07-01,284.339783,281.619385,285.705750,285.511597,283.629211,277.900085,282.848663,282.848663,282.848663,282.848663
2006-07-02,282.137299,282.762604,288.767242,284.419189,283.264313,278.637512,281.256317,281.256317,281.256317,281.256317
2006-07-03,283.426971,283.228149,286.734619,282.350433,284.144104,280.875946,280.114807,280.114807,280.114807,280.114807
2006-07-04,285.439606,284.438599,284.938812,282.194824,285.545868,283.133545,279.920929,279.920929,279.920929,279.920929
2006-07-05,280.262543,283.912354,285.291901,283.291809,286.919800,283.543488,281.333252,281.333252,281.333252,281.333252
2006-07-06,280.650238,284.347382,285.433655,284.435852,287.697845,280.895935,280.130188,280.130188,280.130188,280.130188
2006-07-07,280.416534,284.999481,285.957001,286.443878,288.499146,279.175354,280.567505,280.567505,280.567505,280.567505
2006-07-08,281.988068,285.863586,285.333557,285.545013,289.449219,280.596771,281.704407,281.704407,281.704407,281.704407
2006-07-09,286.713654,285.643433,286.342255,283.874023,286.084503,282.231049,282.585571,282.585571,282.585571,282.585571
2006-07-10,283.667786,285.153351,286.455017,285.627075,284.484955,283.686646,281.448120,281.448120,281.448120,281.448120
2006-07-11,281.609009,284.899963,289.529816,286.005157,284.239899,285.659821,285.319061,285.319061,285.319061,285.319061
2006-07-12,280.352661,285.851288,291.829346,283.873535,284.644073,286.366180,284.932953,284.932953,284.932953,284.932953
2006-07-13,281.406250,285.117981,291.772644,282.893066,284.809113,287.582794,286.129333,286.129333,286.129333,286.129333
2006-07-14,278.905304,287.779755,290.032928,282.979828,285.793396,288.698883,286.768585,286.768585,286.768585,286.768585
2006-07-15,279.962433,291.149780,287.041351,284.239044,288.270233,288.224121,287.764923,287.764923,287.764923,287.764923
2006-07-16,283.125427,290.085999,284.060211,281.950653,287.810699,287.179474,288.041656,288.041656,288.041656,288.041656
2006-07-17,284.655548,286.790466,285.046539,283.192200,287.949219,288.354828,288.481995,288.481995,288.481995,288.481995
2006-07-18,285.418060,288.799347,287.116089,283.726807,288.994843,287.583862,287.137543,287.137543,287.137543,287.137543
2006-07-19,285.592712,291.564178,287.931580,285.284241,288.192505,285.691650,288.545380,288.545380,288.545380,288.545380
2006-07-20,286.436615,293.608307,287.840240,285.727631,289.367615,285.064728,288.979919,288.979919,288.979919,288.979919
2006-07-21,288.903992,296.042755,287.951447,285.664764,287.534760,286.354065,288.378876,288.378876,288.378876,288.378876
2006-07-22,293.100647,292.810516,288.904236,282.361298,286.205231,287.409882,286.430054,286.430054,286.430054,286.430054
2006-07-23,289.493042,290.580261,286.768738,281.616333,287.732269,286.661652,287.793671,287.793671,287.793671,287.793671
2006-07-24,287.856598,290.067688,287.532318,283.774078,289.163635,286.906281,287.955627,287.955627,287.955627,287.955627
2006-07-25,288.107635,290.430267,290.019135,283.361511,288.966003,285.937927,288.071838,288.071838,288.071838,288.071838
2006-07-26,287.633087,289.398346,287.923370,283.995148,288.915436,284.493011,288.752625,288.752625,288.752625,288.752625
2006-07-27,287.497589,288.110229,289.384827,283.068970,289.509491,284.562347,286.879089,286.879089,286.879089,286.879089
2006-07-28,288.402222,289.058838,290.166992,281.953949,289.564575,285.447815,286.428589,286.428589,286.428589,286.428589
2006-07-29,289.457855,289.713593,289.056732,283.314178,289.566620,285.995911,287.771271,287.771271,287.771271,287.771271
2006-07-30,289.412689,286.880157,290.426300,281.629730,286.709106,285.951752,287.410461,287.410461,287.410461,287.410461
2006-07-31,290.339844,286.327271,287.399963,283.759583,286.310089,288.506897,288.082062,288.082062,288.082062,288.082062
2006-08-01,288.641113,285.647797,287.431000,284.854431,285.429199,287.657776,288.807007,288.807007,288.807007,288.807007
2006-08-02,286.944366,285.800659,287.003723,285.103943,284.665955,290.182312,289.146820,289.146820,289.146820,289.146820
2006-08-03,286.189331,285.944977,289.113373,288.716919,285.989166,286.519012,289.404999,289.404999,289.404999,289.404999
2006-08-04,286.376526,284.783417,291.036682,288.420410,285.983459,283.430969,287.760284,287.760284,287.760284,287.760284
2006-08-05,286.139618,284.789520,292.730408,288.446075,284.963837,280.935181,289.667725,289.667725,289.667725,289.667725
2006-08-06,285.759460,285.764282,289.806366,288.990082,285.540863,283.585907,287.455109,287.455109,287.455109,287.455109
2006-08-07,287.452606,288.495148,284.285675,287.705017,289.278900,285.903046,284.694794,284.694794,284.694794,284.694794
2006-08-08,288.969757,290.406860,278.681793,286.972473,288.772156,286.331970,283.306854,283.306854,283.306854,283.306854
2006-08-09,288.083282,288.558594,279.704834,289.430267,287.401245,285.968170,281.947815,281.947815,281.947815,281.947815
2006-08-10,286.210754,288.493378,283.970459,288.049225,279.588867,285.637726,282.603760,282.603760,282.603760,282.603760
2006-08-11,283.779846,287.762939,283.972473,286.492432,280.166779,286.184113,283.810089,283.810089,283.810089,283.810089
2006-08-12,284.345551,284.710114,284.619049,285.987000,281.872650,284.326782,284.159363,284.159363,284.159363,284.159363
2006-08-13,285.450012,286.520813,283.562561,286.058502,283.333984,283.407898,284.010590,284.010590,284.010590,284.010590
2006-08-14,285.355347,284.627808,286.727814,284.386261,286.156586,285.766174,283.011200,283.011200,283.011200,283.011200
2006-08-15,285.720673,286.037903,287.627716,283.055054,286.157654,285.542755,284.450378,284.450378,284.450378,284.450378
2006-08-16,286.013733,287.328094,285.678009,282.386169,286.835327,285.344696,285.898712,285.898712,285.898712,285.898712
2006-08-17,285.437805,285.386292,284.299957,281.441406,285.555084,285.731812,285.308929,285.308929,285.308929,285.308929
2006-08-18,283.724335,283.482941,286.836670,284.229065,284.739990,284.816498,283.781067,283.781067,283.781067,283.781067
2006-08-19,282.015198,281.845184,285.377136,283.389038,284.266998,281.286713,283.205200,283.205200,283.205200,283.205200
2006-08-20,283.172638,281.854919,283.811340,284.384216,283.539154,281.574493,282.214050,282.214050,282.214050,282.214050
2006-08-21,283.376678,284.261780,283.417847,284.726440,282.881134,280.896484,277.307220,277.307220,277.307220,277.307220
2006-08-22,280.681183,280.337585,286.081573,282.544006,280.348663,281.156372,277.055298,277.055298,277.055298,277.055298
2006-08-23,279.599060,281.293671,286.163452,282.029877,280.197479,282.036835,280.265747,280.265747,280.265747,280.265747
2006-08-24,281.017944,284.138672,286.893036,281.588654,281.595703,281.864899,280.421082,280.421082,280.421082,280.421082
2006-08-25,278.376984,283.904022,287.944794,282.273315,283.927429,284.366577,281.570251,281.570251,281.570251,281.570251
2006-08-26,277.501404,284.303680,288.616058,285.123505,284.286652,285.534851,284.221771,284.221771,284.221771,284.221771
2006-08-27,275.763824,282.283264,284.127747,284.195068,284.146759,287.159912,284.938538,284.938538,284.938538,284.938538
2006-08-28,278.493164,284.257660,280.666748,280.592377,283.808350,285.013214,282.434204,282.434204,282.434204,282.434204
2006-08-29,281.678925,284.518921,280.316589,277.663635,283.501129,283.057709,281.948853,281.948853,281.948853,281.948853
2006-08-30,281.759827,285.278503,282.772095,276.127655,287.673920,281.099121,281.056335,281.056335,281.056335,281.056335
2006-08-31,281.224579,282.977631,284.778656,276.837128,285.905273,278.701080,282.340240,282.340240,282.340240,282.340240
2006-09-01,280.361389,283.082397,286.890015,273.959015,282.921936,279.682770,283.706787,283.706787,283.706787,283.706787
2006-09-02,284.710175,285.274414,284.225830,272.484619,284.759766,278.816254,284.150787,284.150787,284.150787,284.150787
2006-09-03,284.322601,280.331390,280.501587,273.903717,280.843903,278.497406,283.116486,283.116486,283.116486,283.116486
2006-09-04,286.578674,281.709564,279.381500,273.894928,278.509521,277.992493,281.785583,281.785583,281.785583,281.785583
2006-09-05,285.701813,283.096649,279.502075,273.446503,280.802155,278.731476,283.941254,283.941254,283.941254,283.941254
2006-09-06,285.430908,279.739380,281.709076,278.821442,283.188477,281.485535,283.474609,283.474609,283.474609,283.474609
2006-09-07,279.789917,277.057068,284.045074,281.861389,286.759918,283.190918,285.019135,285.019135,285.019135,285.019135
2006-09-08,278.546387,273.142090,281.562164,283.211182,283.396393,282.961823,284.356018,284.356018,284.356018,284.356018
2006-09-09,276.871460,273.385468,285.987976,281.510284,281.902283,284.446747,283.961426,283.961426,283.961426,283.961426
2006-09-10,275.462555,274.544464,282.168457,278.373322,278.536346,285.705963,284.345215,284.345215,284.345215,284.345215
2006-09-11,278.755280,276.387115,282.884277,277.623627,284.355286,286.802979,283.345123,283.345123,283.345123,283.345123
2006-09-12,278.108978,280.093353,283.736816,276.576294,282.414703,284.830048,284.515167,284.515167,284.515167,284.515167
2006-09-13,278.196625,281.075378,282.086029,282.116455,281.485870,283.267609,282.184845,282.184845,282.184845,282.184845
2006-09-14,276.303528,279.663849,282.221741,282.862457,280.174408,282.228729,283.819580,283.819580,283.819580,283.819580
2006-09-15,271.180939,273.687805,281.611542,277.897644,279.188721,282.185272,282.607910,282.607910,282.607910,282.607910
2006-09-16,273.507202,272.520386,282.123413,278.138214,277.780609,280.591980,282.706665,282.706665,282.706665,282.706665
2006-09-17,272.930359,276.569061,279.889801,279.774750,278.035156,279.735443,281.657318,281.657318,281.657318,281.657318
2006-09-18,273.608002,278.441620,275.625275,281.184906,279.163788,276.885132,280.781616,280.781616,280.781616,280.781616
2006-09-19,274.317047,276.799835,274.763184,281.875641,278.423492,274.395935,280.294708,280.294708,280.294708,280.294708
2006-09-20,275.998566,277.201691,274.663452,278.331879,276.414459,273.549103,279.410950,279.410950,279.410950,279.410950
2006-09-21,279.095367,276.610870,272.678650,272.146423,277.411713,274.096802,278.759552,278.759552,278.759552,278.759552
2006-09-22,280.687561,277.897156,273.440948,269.152740,276.488037,276.009186,281.065277,281.065277,281.065277,281.065277
2006-09-23,278.726471,278.898682,276.992737,272.378052,278.434998,278.864990,281.171082,281.171082,281.171082,281.171082
2006-09-24,277.021851,275.538544,275.581512,275.147766,275.025116,279.653046,281.181000,281.181000,281.181000,281.181000
2006-09-25,279.810516,271.433289,275.337891,271.083862,271.952545,281.556854,281.519470,281.519470,281.519470,281.519470
2006-09-26,280.344604,276.025146,271.083374,268.172363,270.462250,281.859253,280.436646,280.436646,280.436646,280.436646
2006-09-27,278.875885,279.918854,268.537415,268.791962,269.196808,277.521576,279.710602,279.710602,279.710602,279.710602
2006-09-28,279.303009,279.189148,272.144714,271.591125,267.727966,275.399292,277.520691,277.520691,277.520691,277.520691
2006-09-29,279.717377,280.186371,275.628937,271.974487,271.186096,276.988953,269.676636,269.676636,269.676636,269.676636
2006-09-30,279.565308,283.497345,273.560669,271.234680,272.744659,279.172150,269.770996,269.770996,269.770996,269.770996
2006-10-01,279.485077,279.281799,274.531433,268.694397,276.635651,278.581573,270.663910,270.663910,270.663910,270.663910
2006-10-02,278.649506,277.062988,274.392822,268.218414,278.932495,274.854614,272.644745,272.644745,272.644745,272.644745
2006-10-03,278.824646,277.705994,271.551941,265.920563,277.212555,274.929169,276.659454,276.659454,276.659454,276.659454
2006-10-04,278.146454,280.423462,273.566345,267.726715,277.645355,274.041351,275.455902,275.455902,275.455902,275.455902
2006-10-05,278.179596,281.190155,276.015808,269.410645,279.761536,273.714630,276.763367,276.763367,276.763367,276.763367
2006-10-06,278.378021,282.783142,276.600983,269.726166,270.654297,273.780304,275.705719,275.705719,275.705719,275.705719
2006-10-07,273.242157,276.556213,276.113678,271.072510,270.377960,274.499115,274.654510,274.654510,274.654510,274.654510
2006-10-08,272.003845,274.959442,276.080902,270.810486,265.575195,276.052856,275.024750,275.024750,275.024750,275.024750
2006-10-09,276.339905,273.365234,278.016052,272.515656,269.236420,277.083649,271.283417,271.283417,271.283417,271.283417
2006-10-10,278.423401,269.207458,279.228729,268.880707,271.319550,279.897064,268.914764,268.914764,268.914764,268.914764
2006-10-11,279.541016,269.206451,276.427979,270.906128,272.393066,276.789917,267.143799,267.143799,267.143799,267.143799
2006-10-12,277.315460,270.770447,275.612854,271.562897,274.860779,274.663422,272.304352,272.304352,272.304352,272.304352
2006-10-13,276.799164,275.503510,271.562592,271.932281,277.025360,276.591858,272.526794,272.526794,272.526794,272.526794
2006-10-14,275.954681,275.285431,269.600800,272.016510,274.450592,276.657135,273.148315,273.148315,273.148315,273.148315
2006-10-15,274.539429,274.654633,268.530640,272.510773,274.562775,278.709717,274.119476,274.119476,274.119476,274.119476
2006-10-16,274.299042,277.519592,268.819580,271.918915,275.537506,275.712891,274.014038,274.014038,274.014038,274.014038
2006-10-17,274.566833,275.589783,275.305542,273.853790,275.704865,271.381989,275.148102,275.148102,275.148102,275.148102
2006-10-18,272.717773,277.207581,272.049561,276.194641,276.915588,267.231628,274.279510,274.279510,274.279510,274.279510
2006-10-19,271.527618,272.243774,269.992340,271.736725,273.189728,271.177460,274.599274,274.599274,274.599274,274.599274
2006-10-20,267.847443,272.203430,275.047852,270.374969,271.234161,273.435150,274.596130,274.596130,274.596130,274.596130
2006-10-21,270.498535,274.071228,277.013336,276.056458,264.499634,273.940491,272.851227,272.851227,272.851227,272.851227
2006-10-22,269.192688,270.792480,270.437775,275.056854,267.858765,273.694977,270.123779,270.123779,270.123779,270.123779
2006-10-23,268.959290,274.018311,272.180176,274.842834,270.689453,274.348297,273.185852,273.185852,273.185852,273.185852
2006-10-24,270.431061,275.406830,272.976349,270.914459,272.937469,275.793915,277.384216,277.384216,277.384216,277.384216
2006-10-25,270.902466,274.174500,272.922791,268.870331,273.380798,275.200073,275.976257,275.976257,275.976257,275.976257
2006-10-26,270.910156,270.555878,275.275726,269.442474,275.312469,274.520508,274.350128,274.350128,274.350128,274.350128
2006-10-27,272.362213,274.191315,275.474945,275.306091,274.736420,275.547974,274.907776,274.907776,274.907776,274.907776
2006-10-28,275.376984,270.542145,278.148010,276.865875,275.417877,275.915527,275.257233,275.257233,275.257233,275.257233
2006-10-29,277.394867,275.185699,270.421051,276.865906,273.986603,275.047516,274.578766,274.578766,274.578766,274.578766
2006-10-30,278.340485,276.395172,274.878082,274.145844,271.053070,273.648743,274.237152,274.237152,274.237152,274.237152
2006-10-31,274.444427,273.519531,273.392487,272.817505,272.000946,273.062073,276.670593,276.670593,276.670593,276.670593
2006-11-01,271.577362,271.279449,274.775208,267.865814,269.777924,276.069153,273.375427,273.375427,273.375427,273.375427
2006-11-02,268.024902,277.427643,275.367950,267.439575,272.172089,275.447601,273.480988,273.480988,273.480988,273.480988
2006-11-03,265.097290,276.032837,270.887207,273.402863,270.926270,273.332336,272.692261,272.692261,272.692261,272.692261
2006-11-04,264.544891,272.677460,270.195923,268.581238,269.951019,272.347870,271.869659,271.869659,271.869659,271.869659
2006-11-05,265.936707,268.129425,271.404083,269.030243,265.840607,272.184723,271.302002,271.302002,271.302002,271.302002
2006-11-06,271.396851,269.287292,272.708496,270.235992,272.939240,276.141083,272.616699,272.616699,272.616699,272.616699
2006-11-07,268.805786,268.118988,272.415771,270.545013,266.786163,272.806000,271.354889,271.354889,271.354889,271.354889
2006-11-08,269.388641,268.921356,276.687805,271.023621,267.091797,269.263855,271.515228,271.515228,271.515228,271.515228
2006-11-09,273.429108,271.816345,276.259491,271.758759,268.172485,269.991058,273.257355,273.257355,273.257355,273.257355
2006-11-10,264.439972,270.980469,274.464722,271.574066,268.920258,270.056458,269.396851,269.396851,269.396851,269.396851
2006-11-11,267.566223,270.332031,275.813538,270.624054,271.754211,271.961243,267.921448,267.921448,267.921448,267.921448
2006-11-12,268.676910,273.198456,269.562256,272.150299,273.844635,269.958679,266.867188,266.867188,266.867188,266.867188
2006-11-13,269.785706,274.306732,269.123322,274.469086,273.629761,272.034912,267.841614,267.841614,267.841614,267.841614
2006-11-14,274.009064,273.738708,268.674805,274.335480,274.245361,272.038269,268.405914,268.405914,268.405914,268.405914
2006-11-15,270.525940,268.951477,270.280670,268.931000,266.628815,268.106689,267.208984,267.208984,267.208984,267.208984
2006-11-16,274.013489,271.662506,273.381592,261.732056,270.792877,269.021515,266.085754,266.085754,266.085754,266.085754
2006-11-17,275.051025,270.847137,273.514435,263.812012,269.797363,273.343536,266.296509,266.296509,266.296509,266.296509
2006-11-18,272.398529,265.696381,271.349854,268.385010,273.628357,274.086456,268.613922,268.613922,268.613922,268.613922
2006-11-19,268.408966,267.926575,262.465485,270.182861,267.628693,271.503510,265.550415,265.550415,265.550415,265.550415
2006-11-20,264.527679,269.115692,260.543579,267.976379,267.679443,270.788940,265.698608,265.698608,265.698608,265.698608
2006-11-21,271.379517,270.078278,264.284851,263.562744,270.017792,272.536530,267.166260,267.166260,267.166260,267.166260
